Year,Erreichter Schulabschluss,Besuchte Schule,Nationalität,Units,Value
2022,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Insgesamt,Insgesamt,Deutsche,Prozent,100
2021,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2021,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2021,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2021,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2021,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2021,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2021,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2021,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Insgesamt,Insgesamt,Deutsche,Prozent,100
2020,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2020,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2020,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2020,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2020,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2020,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2020,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2020,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2020,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2020,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2020,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Insgesamt,Insgesamt,Deutsche,Prozent,100
2019,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2019,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2019,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2019,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2019,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2019,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2019,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2019,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2019,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2019,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2019,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Insgesamt,Insgesamt,Deutsche,Prozent,100
2018,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2018,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2018,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2018,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2018,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2018,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2018,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2018,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2018,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2018,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2018,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Insgesamt,Insgesamt,Deutsche,Prozent,100
2017,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2017,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2017,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2017,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2017,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2017,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2017,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2017,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2017,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2017,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2017,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Insgesamt,Insgesamt,Deutsche,Prozent,100
2016,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2016,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2016,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2016,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2016,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2016,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2016,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2016,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2016,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Insgesamt,Insgesamt,Deutsche,Prozent,100
2015,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2015,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2015,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2015,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2015,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2015,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2015,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2015,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2015,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2015,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2015,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Insgesamt,Insgesamt,Deutsche,Prozent,100
2014,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2014,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2014,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2014,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2014,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2014,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2014,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2014,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2014,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2014,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2014,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Insgesamt,Insgesamt,Deutsche,Prozent,100
2013,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2013,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2013,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2013,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2013,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2013,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2013,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2013,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2013,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2013,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Insgesamt,Insgesamt,Deutsche,Prozent,100
2012,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2012,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2012,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2012,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2012,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2012,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2012,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2012,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2012,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2012,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2012,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Insgesamt,Insgesamt,Deutsche,Prozent,100
2011,Allgemeine Hochschulreife¹⁾,Insgesamt,Deutsche,Prozent,100
2011,Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2011,Schulischer Teil der Fachhochschulreife,Insgesamt,Deutsche,Prozent,100
2011,Realschulabschluss,Insgesamt,Deutsche,Prozent,100
2011,Hauptschulabschluss,Insgesamt,Deutsche,Prozent,100
2011,Erfolgreicher Besuch,Insgesamt,Deutsche,Prozent,100
2011,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Deutsche,Prozent,100
2011,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Deutsche,Prozent,100
2011,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Deutsche,Prozent,100
2011,Insgesamt,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Allgemeine Hochschulreife¹⁾,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Schulischer Teil der Fachhochschulreife,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Realschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Hauptschulabschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Erfolgreicher Besuch,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,Ohne erfolgreichen Besuch/Abschluss,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2011,nachrichtlich: Abbruch im laufenden Schuljahr,Insgesamt,Ausländerinnen und Ausländer,Prozent,100
2022,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,46.3125390493584
2022,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,0
2022,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.864499154294306
2022,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0
2022,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,82.4031196685352
2022,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,14.4268774703557
2022,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,67.9768928220256
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,26.2265293761357
2022,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,30.2379378717779
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,51.832970292441
2022,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,31.4530850675429
2022,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0
2022,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.949367088607595
2022,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0
2022,Realschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,77.6081424936387
2022,Hauptschulabschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,20
2022,Erfolgreicher Besuch,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,50.8407871198569
2022,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,1.28972823583602
2022,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,33.154296875
2022,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,46.4462379588649
2021,Insgesamt,Berufsschule (Teilzeit),Deutsche,Prozent,46
2021,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Deutsche,Prozent,0
2021,Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0.9
2021,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Deutsche,Prozent,0
2021,Realschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,83.2
2021,Hauptschulabschluss,Berufsschule (Teilzeit),Deutsche,Prozent,14.4
2021,Erfolgreicher Besuch,Berufsschule (Teilzeit),Deutsche,Prozent,67.8
2021,Entlassungen aus BVJ bzw. aus den BS V-Bildungslehrgängen,Berufsschule (Teilzeit),Deutsche,Prozent,22.2
2021,Ohne erfolgreichen Besuch/Abschluss,Berufsschule (Teilzeit),Deutsche,Prozent,30
2021,nachrichtlich: Abbruch im laufenden Schuljahr,Berufsschule (Teilzeit),Deutsche,Prozent,50.4
2021,Insgesamt,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,31.4
2021,Allgemeine Hochschulreife¹⁾,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0
2021,Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0.7
2021,Schulischer Teil der Fachhochschulreife,Berufsschule (Teilzeit),Ausländerinnen und Ausländer,Prozent,0
