Year,Gebietseinheit,Wanderung,Nationalität / Geschlecht,Units,GeoCode,Value
2012,"Emsland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03454,4430
2012,"Friesland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03455,294
2012,"Grafschaft Bentheim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03456,941
2012,"Leer",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03457,880
2012,"Oldenburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03458,3378
2012,"Osnabrück",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03459,2842
2012,"Vechta",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03460,6066
2012,"Wesermarsch",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03461,396
2012,"Wittmund",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03462,282
2012,"Statistische Region Weser-Ems",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K034,31716
2012,"Niedersachsen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,,62428
2011,"Braunschweig, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03101,1678
2011,"Salzgitter, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03102,389
2011,"Wolfsburg, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03103,967
2011,"Gifhorn",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03151,349
2011,"Goslar",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03153,533
2011,"Helmstedt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03154,189
2011,"Northeim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03155,277
2011,"Peine",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03157,316
2011,"Wolfenbüttel",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03158,244
2011,"Göttingen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03159,2046
2011,"Statistische Region Braunschweig",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K031,6988
2011,"Region Hannover",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03241,6303
2011,"dav. Hannover, Lhst.",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,4223
2011,"dav. Hannover, Umland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,2080
2011,"Diepholz",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03251,3421
2011,"Hameln-Pyrmont",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03252,459
2011,"Hildesheim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03254,1122
2011,"Holzminden",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03255,129
2011,"Nienburg (Weser)",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03256,1667
2011,"Schaumburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03257,433
2011,"Statistische Region Hannover",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K032,13534
2011,"Celle",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03351,456
2011,"Cuxhaven",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03352,688
2011,"Harburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03353,1118
2011,"Lüchow-Dannenberg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03354,412
2011,"Lüneburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03355,720
2011,"Osterholz",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03356,177
2011,"Rotenburg (Wümme)",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03357,470
2011,"Heidekreis",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03358,501
2011,"Stade",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03359,3269
2011,"Uelzen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03360,249
2011,"Verden",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03361,428
2011,"Statistische Region Lüneburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K033,8488
2011,"Delmenhorst, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03401,308
2011,"Emden, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03402,199
2011,"Oldenburg (Oldb), Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03403,585
2011,"Osnabrück, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03404,1143
2011,"Wilhelmshaven, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03405,702
2011,"Ammerland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03451,710
2011,"Aurich",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03452,699
2011,"Cloppenburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03453,6069
2011,"Emsland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03454,4226
2011,"Friesland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03455,301
2011,"Grafschaft Bentheim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03456,877
2011,"Leer",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03457,785
2011,"Oldenburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03458,3649
2011,"Osnabrück",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03459,2417
2011,"Vechta",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03460,5403
2011,"Wesermarsch",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03461,575
2011,"Wittmund",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03462,214
2011,"Statistische Region Weser-Ems",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K034,28862
2011,"Niedersachsen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,,57872
2010,"Braunschweig, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03101,1820
2010,"Salzgitter, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03102,404
2010,"Wolfsburg, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03103,777
2010,"Gifhorn",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03151,334
2010,"Goslar",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03153,498
2010,"Helmstedt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03154,142
2010,"Northeim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03155,226
2010,"Peine",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03157,268
2010,"Wolfenbüttel",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03158,177
2010,"Göttingen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03159,2453
2010,"Statistische Region Braunschweig",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K031,7099
2010,"Region Hannover",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03241,5789
2010,"dav. Hannover, Lhst.",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03241001,4140
2010,"dav. Hannover, Umland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03241999,1649
2010,"Diepholz",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03251,2980
2010,"Hameln-Pyrmont",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03252,390
2010,"Hildesheim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03254,880
2010,"Holzminden",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03255,124
2010,"Nienburg (Weser)",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03256,2409
2010,"Schaumburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03257,425
2010,"Statistische Region Hannover",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K032,12997
2010,"Celle",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03351,488
2010,"Cuxhaven",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03352,716
2010,"Harburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03353,840
2010,"Lüchow-Dannenberg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03354,360
2010,"Lüneburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03355,507
2010,"Osterholz",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03356,114
2010,"Rotenburg (Wümme)",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03357,490
2010,"Heidekreis",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03358,399
2010,"Stade",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03359,3016
2010,"Uelzen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03360,197
2010,"Verden",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03361,402
2010,"Statistische Region Lüneburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K033,7529
2010,"Delmenhorst, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03401,207
2010,"Emden, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03402,145
2010,"Oldenburg (Oldb), Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03403,761
2010,"Osnabrück, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03404,1058
2010,"Wilhelmshaven, Stadt",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03405,422
2010,"Ammerland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03451,325
2010,"Aurich",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03452,424
2010,"Cloppenburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03453,5846
2010,"Emsland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03454,3560
2010,"Friesland",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03455,185
2010,"Grafschaft Bentheim",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03456,954
2010,"Leer",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03457,815
2010,"Oldenburg",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03458,1813
2010,"Osnabrück",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03459,2091
2010,"Vechta",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03460,5777
2010,"Wesermarsch",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03461,428
2010,"Wittmund",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K03462,189
2010,"Statistische Region Weser-Ems",Fortzüge,Ausländerinnen und Ausländer,Anzahl,K034,25000
2010,"Niedersachsen",Fortzüge,Ausländerinnen und Ausländer,Anzahl,,52625
2022,"Braunschweig, Stadt",Fortzüge,Männer,Anzahl,K03101,1699
2022,"Salzgitter, Stadt",Fortzüge,Männer,Anzahl,K03102,823
2022,"Wolfsburg, Stadt",Fortzüge,Männer,Anzahl,K03103,749
2022,"Gifhorn",Fortzüge,Männer,Anzahl,K03151,854
2022,"Goslar",Fortzüge,Männer,Anzahl,K03153,980
2022,"Helmstedt",Fortzüge,Männer,Anzahl,K03154,535
2022,"Northeim",Fortzüge,Männer,Anzahl,K03155,649
2022,"Peine",Fortzüge,Männer,Anzahl,K03157,925
2022,"Wolfenbüttel",Fortzüge,Männer,Anzahl,K03158,407
2022,"Göttingen",Fortzüge,Männer,Anzahl,K03159,2229
2022,"Statistische Region Braunschweig",Fortzüge,Männer,Anzahl,K031,9850
2022,"Region Hannover",Fortzüge,Männer,Anzahl,K03241,7600
2022,"dav. Hannover, Lhst.",Fortzüge,Männer,Anzahl,K03241001,3920
2022,"dav. Hannover, Umland",Fortzüge,Männer,Anzahl,K03241999,3680
2022,"Diepholz",Fortzüge,Männer,Anzahl,K03251,1831
2022,"Hameln-Pyrmont",Fortzüge,Männer,Anzahl,K03252,946
2022,"Hildesheim",Fortzüge,Männer,Anzahl,K03254,1405
2022,"Holzminden",Fortzüge,Männer,Anzahl,K03255,431
2022,"Nienburg (Weser)",Fortzüge,Männer,Anzahl,K03256,883
2022,"Schaumburg",Fortzüge,Männer,Anzahl,K03257,973
2022,"Statistische Region Hannover",Fortzüge,Männer,Anzahl,K032,14069
2022,"Celle",Fortzüge,Männer,Anzahl,K03351,1287
2022,"Cuxhaven",Fortzüge,Männer,Anzahl,K03352,1082
2022,"Harburg",Fortzüge,Männer,Anzahl,K03353,2391
2022,"Lüchow-Dannenberg",Fortzüge,Männer,Anzahl,K03354,278
2022,"Lüneburg",Fortzüge,Männer,Anzahl,K03355,1171
2022,"Osterholz",Fortzüge,Männer,Anzahl,K03356,476
2022,"Rotenburg (Wümme)",Fortzüge,Männer,Anzahl,K03357,1003
2022,"Heidekreis",Fortzüge,Männer,Anzahl,K03358,3025
2022,"Stade",Fortzüge,Männer,Anzahl,K03359,1548
2022,"Uelzen",Fortzüge,Männer,Anzahl,K03360,449
2022,"Verden",Fortzüge,Männer,Anzahl,K03361,839
2022,"Statistische Region Lüneburg",Fortzüge,Männer,Anzahl,K033,13549
2022,"Delmenhorst, Stadt",Fortzüge,Männer,Anzahl,K03401,838
2022,"Emden, Stadt",Fortzüge,Männer,Anzahl,K03402,304
2022,"Oldenburg (Oldb), Stadt",Fortzüge,Männer,Anzahl,K03403,1277
2022,"Osnabrück, Stadt",Fortzüge,Männer,Anzahl,K03404,1189
2022,"Wilhelmshaven, Stadt",Fortzüge,Männer,Anzahl,K03405,490
2022,"Ammerland",Fortzüge,Männer,Anzahl,K03451,969
2022,"Aurich",Fortzüge,Männer,Anzahl,K03452,931
2022,"Cloppenburg",Fortzüge,Männer,Anzahl,K03453,5911
2022,"Emsland",Fortzüge,Männer,Anzahl,K03454,5421
2022,"Friesland",Fortzüge,Männer,Anzahl,K03455,447
2022,"Grafschaft Bentheim",Fortzüge,Männer,Anzahl,K03456,1049
2022,"Leer",Fortzüge,Männer,Anzahl,K03457,1223
2022,"Oldenburg",Fortzüge,Männer,Anzahl,K03458,1791
2022,"Osnabrück",Fortzüge,Männer,Anzahl,K03459,3965
2022,"Vechta",Fortzüge,Männer,Anzahl,K03460,2219
2022,"Wesermarsch",Fortzüge,Männer,Anzahl,K03461,721
2022,"Wittmund",Fortzüge,Männer,Anzahl,K03462,255
2022,"Statistische Region Weser-Ems",Fortzüge,Männer,Anzahl,K034,29000
2022,"Niedersachsen",Fortzüge,Männer,Anzahl,,66468
2021,"Braunschweig, Stadt",Fortzüge,Männer,Anzahl,K03101,1657
2021,"Salzgitter, Stadt",Fortzüge,Männer,Anzahl,K03102,867
2021,"Wolfsburg, Stadt",Fortzüge,Männer,Anzahl,K03103,572
2021,"Gifhorn",Fortzüge,Männer,Anzahl,K03151,692
2021,"Goslar",Fortzüge,Männer,Anzahl,K03153,875
2021,"Helmstedt",Fortzüge,Männer,Anzahl,K03154,482
2021,"Northeim",Fortzüge,Männer,Anzahl,K03155,445
2021,"Peine",Fortzüge,Männer,Anzahl,K03157,736
2021,"Wolfenbüttel",Fortzüge,Männer,Anzahl,K03158,432
2021,"Göttingen",Fortzüge,Männer,Anzahl,K03159,1518
2021,"Statistische Region Braunschweig",Fortzüge,Männer,Anzahl,K031,8276
2021,"Region Hannover",Fortzüge,Männer,Anzahl,K03241,7013
2021,"dav. Hannover, Lhst.",Fortzüge,Männer,Anzahl,K03241001,3830
2021,"dav. Hannover, Umland",Fortzüge,Männer,Anzahl,K03241999,3183
2021,"Diepholz",Fortzüge,Männer,Anzahl,K03251,1859
2021,"Hameln-Pyrmont",Fortzüge,Männer,Anzahl,K03252,769
2021,"Hildesheim",Fortzüge,Männer,Anzahl,K03254,1129
2021,"Holzminden",Fortzüge,Männer,Anzahl,K03255,309
2021,"Nienburg (Weser)",Fortzüge,Männer,Anzahl,K03256,761
2021,"Schaumburg",Fortzüge,Männer,Anzahl,K03257,864
2021,"Statistische Region Hannover",Fortzüge,Männer,Anzahl,K032,12704
2021,"Celle",Fortzüge,Männer,Anzahl,K03351,1107
2021,"Cuxhaven",Fortzüge,Männer,Anzahl,K03352,853
2021,"Harburg",Fortzüge,Männer,Anzahl,K03353,1960
2021,"Lüchow-Dannenberg",Fortzüge,Männer,Anzahl,K03354,256
2021,"Lüneburg",Fortzüge,Männer,Anzahl,K03355,1119
2021,"Osterholz",Fortzüge,Männer,Anzahl,K03356,309
2021,"Rotenburg (Wümme)",Fortzüge,Männer,Anzahl,K03357,880
2021,"Heidekreis",Fortzüge,Männer,Anzahl,K03358,1198
2021,"Stade",Fortzüge,Männer,Anzahl,K03359,1272
2021,"Uelzen",Fortzüge,Männer,Anzahl,K03360,357
2021,"Verden",Fortzüge,Männer,Anzahl,K03361,625
2021,"Statistische Region Lüneburg",Fortzüge,Männer,Anzahl,K033,9936
2021,"Delmenhorst, Stadt",Fortzüge,Männer,Anzahl,K03401,751
2021,"Emden, Stadt",Fortzüge,Männer,Anzahl,K03402,410
2021,"Oldenburg (Oldb), Stadt",Fortzüge,Männer,Anzahl,K03403,877
2021,"Osnabrück, Stadt",Fortzüge,Männer,Anzahl,K03404,837
2021,"Wilhelmshaven, Stadt",Fortzüge,Männer,Anzahl,K03405,372
2021,"Ammerland",Fortzüge,Männer,Anzahl,K03451,877
2021,"Aurich",Fortzüge,Männer,Anzahl,K03452,774
2021,"Cloppenburg",Fortzüge,Männer,Anzahl,K03453,5410
2021,"Emsland",Fortzüge,Männer,Anzahl,K03454,5652
2021,"Friesland",Fortzüge,Männer,Anzahl,K03455,291
2021,"Grafschaft Bentheim",Fortzüge,Männer,Anzahl,K03456,981
2021,"Leer",Fortzüge,Männer,Anzahl,K03457,1034
2021,"Oldenburg",Fortzüge,Männer,Anzahl,K03458,1759
2021,"Osnabrück",Fortzüge,Männer,Anzahl,K03459,2864
2021,"Vechta",Fortzüge,Männer,Anzahl,K03460,1813
2021,"Wesermarsch",Fortzüge,Männer,Anzahl,K03461,654
2021,"Wittmund",Fortzüge,Männer,Anzahl,K03462,205
2021,"Statistische Region Weser-Ems",Fortzüge,Männer,Anzahl,K034,25561
2021,"Niedersachsen",Fortzüge,Männer,Anzahl,,56477
2020,"Braunschweig, Stadt",Fortzüge,Männer,Anzahl,K03101,1624
2020,"Salzgitter, Stadt",Fortzüge,Männer,Anzahl,K03102,900
2020,"Wolfsburg, Stadt",Fortzüge,Männer,Anzahl,K03103,971
2020,"Gifhorn",Fortzüge,Männer,Anzahl,K03151,678
2020,"Goslar",Fortzüge,Männer,Anzahl,K03153,843
2020,"Helmstedt",Fortzüge,Männer,Anzahl,K03154,438
2020,"Northeim",Fortzüge,Männer,Anzahl,K03155,540
2020,"Peine",Fortzüge,Männer,Anzahl,K03157,618
2020,"Wolfenbüttel",Fortzüge,Männer,Anzahl,K03158,379
2020,"Göttingen",Fortzüge,Männer,Anzahl,K03159,1695
2020,"Statistische Region Braunschweig",Fortzüge,Männer,Anzahl,K031,8686
2020,"Region Hannover",Fortzüge,Männer,Anzahl,K03241,7649
2020,"dav. Hannover, Lhst.",Fortzüge,Männer,Anzahl,K03241001,4205
2020,"dav. Hannover, Umland",Fortzüge,Männer,Anzahl,K03241999,3444
2020,"Diepholz",Fortzüge,Männer,Anzahl,K03251,1497
2020,"Hameln-Pyrmont",Fortzüge,Männer,Anzahl,K03252,803
2020,"Hildesheim",Fortzüge,Männer,Anzahl,K03254,1310
2020,"Holzminden",Fortzüge,Männer,Anzahl,K03255,310
2020,"Nienburg (Weser)",Fortzüge,Männer,Anzahl,K03256,1180
2020,"Schaumburg",Fortzüge,Männer,Anzahl,K03257,851
2020,"Statistische Region Hannover",Fortzüge,Männer,Anzahl,K032,13600
2020,"Celle",Fortzüge,Männer,Anzahl,K03351,1094
2020,"Cuxhaven",Fortzüge,Männer,Anzahl,K03352,764
2020,"Harburg",Fortzüge,Männer,Anzahl,K03353,1999
2020,"Lüchow-Dannenberg",Fortzüge,Männer,Anzahl,K03354,225
2020,"Lüneburg",Fortzüge,Männer,Anzahl,K03355,965
2020,"Osterholz",Fortzüge,Männer,Anzahl,K03356,308
2020,"Rotenburg (Wümme)",Fortzüge,Männer,Anzahl,K03357,798
2020,"Heidekreis",Fortzüge,Männer,Anzahl,K03358,1063
2020,"Stade",Fortzüge,Männer,Anzahl,K03359,1528
2020,"Uelzen",Fortzüge,Männer,Anzahl,K03360,356
2020,"Verden",Fortzüge,Männer,Anzahl,K03361,626
2020,"Statistische Region Lüneburg",Fortzüge,Männer,Anzahl,K033,9726
2020,"Delmenhorst, Stadt",Fortzüge,Männer,Anzahl,K03401,623
2020,"Emden, Stadt",Fortzüge,Männer,Anzahl,K03402,237
2020,"Oldenburg (Oldb), Stadt",Fortzüge,Männer,Anzahl,K03403,1021
2020,"Osnabrück, Stadt",Fortzüge,Männer,Anzahl,K03404,847
2020,"Wilhelmshaven, Stadt",Fortzüge,Männer,Anzahl,K03405,556
2020,"Ammerland",Fortzüge,Männer,Anzahl,K03451,919
2020,"Aurich",Fortzüge,Männer,Anzahl,K03452,746
2020,"Cloppenburg",Fortzüge,Männer,Anzahl,K03453,5372
2020,"Emsland",Fortzüge,Männer,Anzahl,K03454,5584
2020,"Friesland",Fortzüge,Männer,Anzahl,K03455,332
2020,"Grafschaft Bentheim",Fortzüge,Männer,Anzahl,K03456,1013
2020,"Leer",Fortzüge,Männer,Anzahl,K03457,1378
2020,"Oldenburg",Fortzüge,Männer,Anzahl,K03458,1565
2020,"Osnabrück",Fortzüge,Männer,Anzahl,K03459,2678
2020,"Vechta",Fortzüge,Männer,Anzahl,K03460,1767
2020,"Wesermarsch",Fortzüge,Männer,Anzahl,K03461,818
2020,"Wittmund",Fortzüge,Männer,Anzahl,K03462,177
2020,"Statistische Region Weser-Ems",Fortzüge,Männer,Anzahl,K034,25633
2020,"Niedersachsen",Fortzüge,Männer,Anzahl,,57645
2019,"Braunschweig, Stadt",Fortzüge,Männer,Anzahl,K03101,1974
2019,"Salzgitter, Stadt",Fortzüge,Männer,Anzahl,K03102,1791
2019,"Wolfsburg, Stadt",Fortzüge,Männer,Anzahl,K03103,1028
2019,"Gifhorn",Fortzüge,Männer,Anzahl,K03151,938
2019,"Goslar",Fortzüge,Männer,Anzahl,K03153,1116
2019,"Helmstedt",Fortzüge,Männer,Anzahl,K03154,555
2019,"Northeim",Fortzüge,Männer,Anzahl,K03155,571
2019,"Peine",Fortzüge,Männer,Anzahl,K03157,874
2019,"Wolfenbüttel",Fortzüge,Männer,Anzahl,K03158,465
2019,"Göttingen",Fortzüge,Männer,Anzahl,K03159,2365
2019,"Statistische Region Braunschweig",Fortzüge,Männer,Anzahl,K031,11677
2019,"Region Hannover",Fortzüge,Männer,Anzahl,K03241,10161
2019,"dav. Hannover, Lhst.",Fortzüge,Männer,Anzahl,K03241001,5716
2019,"dav. Hannover, Umland",Fortzüge,Männer,Anzahl,K03241999,4445
2019,"Diepholz",Fortzüge,Männer,Anzahl,K03251,2013
2019,"Hameln-Pyrmont",Fortzüge,Männer,Anzahl,K03252,1145
2019,"Hildesheim",Fortzüge,Männer,Anzahl,K03254,1683
2019,"Holzminden",Fortzüge,Männer,Anzahl,K03255,465
2019,"Nienburg (Weser)",Fortzüge,Männer,Anzahl,K03256,1892
2019,"Schaumburg",Fortzüge,Männer,Anzahl,K03257,997
2019,"Statistische Region Hannover",Fortzüge,Männer,Anzahl,K032,18356
2019,"Celle",Fortzüge,Männer,Anzahl,K03351,1393
2019,"Cuxhaven",Fortzüge,Männer,Anzahl,K03352,1173
2019,"Harburg",Fortzüge,Männer,Anzahl,K03353,2431
2019,"Lüchow-Dannenberg",Fortzüge,Männer,Anzahl,K03354,286
2019,"Lüneburg",Fortzüge,Männer,Anzahl,K03355,1399
2019,"Osterholz",Fortzüge,Männer,Anzahl,K03356,341
2019,"Rotenburg (Wümme)",Fortzüge,Männer,Anzahl,K03357,972
2019,"Heidekreis",Fortzüge,Männer,Anzahl,K03358,1200
2019,"Stade",Fortzüge,Männer,Anzahl,K03359,1906
2019,"Uelzen",Fortzüge,Männer,Anzahl,K03360,610
2019,"Verden",Fortzüge,Männer,Anzahl,K03361,841
2019,"Statistische Region Lüneburg",Fortzüge,Männer,Anzahl,K033,12552
2019,"Delmenhorst, Stadt",Fortzüge,Männer,Anzahl,K03401,924
2019,"Emden, Stadt",Fortzüge,Männer,Anzahl,K03402,424
2019,"Oldenburg (Oldb), Stadt",Fortzüge,Männer,Anzahl,K03403,1334
2019,"Osnabrück, Stadt",Fortzüge,Männer,Anzahl,K03404,1242
2019,"Wilhelmshaven, Stadt",Fortzüge,Männer,Anzahl,K03405,951
2019,"Ammerland",Fortzüge,Männer,Anzahl,K03451,1062
2019,"Aurich",Fortzüge,Männer,Anzahl,K03452,1292
2019,"Cloppenburg",Fortzüge,Männer,Anzahl,K03453,6371
2019,"Emsland",Fortzüge,Männer,Anzahl,K03454,6875
2019,"Friesland",Fortzüge,Männer,Anzahl,K03455,493
2019,"Grafschaft Bentheim",Fortzüge,Männer,Anzahl,K03456,1117
