Year,Gebietseinheit,Aufenthaltsdauer in Jahren,Geschlecht,GeoCode,Value
2008,"Delmenhorst, Stadt",4 - 6,männlich,K03401,139
2008,"Emden, Stadt",4 - 6,männlich,K03402,122
2008,"Oldenburg (Oldb), Stadt",4 - 6,männlich,K03403,434
2008,"Osnabrück, Stadt",4 - 6,männlich,K03404,494
2008,"Wilhelmshaven, Stadt",4 - 6,männlich,K03405,99
2008,"Ammerland",4 - 6,männlich,K03451,116
2008,"Aurich",4 - 6,männlich,K03452,175
2008,"Cloppenburg",4 - 6,männlich,K03453,364
2008,"Emsland",4 - 6,männlich,K03454,997
2008,"Friesland",4 - 6,männlich,K03455,69
2008,"Grafschaft Bentheim",4 - 6,männlich,K03456,1014
2008,"Leer",4 - 6,männlich,K03457,353
2008,"Oldenburg",4 - 6,männlich,K03458,182
2008,"Osnabrück",4 - 6,männlich,K03459,607
2008,"Vechta",4 - 6,männlich,K03460,327
2008,"Wesermarsch",4 - 6,männlich,K03461,191
2008,"Wittmund",4 - 6,männlich,K03462,62
2008,"Statistische Region Weser-Ems",4 - 6,männlich,K034,5745
2008,"Niedersachsen",4 - 6,männlich,,15373
2007,"Braunschweig, Stadt",4 - 6,männlich,K03101,817
2007,"Salzgitter, Stadt",4 - 6,männlich,K03102,279
2007,"Wolfsburg, Stadt",4 - 6,männlich,K03103,318
2007,"Gifhorn",4 - 6,männlich,K03151,217
2007,"Goslar",4 - 6,männlich,K03153,308
2007,"Helmstedt",4 - 6,männlich,K03154,121
2007,"Northeim",4 - 6,männlich,K03155,188
2007,"Peine",4 - 6,männlich,K03157,209
2007,"Wolfenbüttel",4 - 6,männlich,K03158,185
2007,"Göttingen",4 - 6,männlich,K03159,739
2007,"Statistische Region Braunschweig",4 - 6,männlich,K031,3381
2007,"Region Hannover",4 - 6,männlich,K03241,3947
2007,"dav. Hannover, Lhst.",4 - 6,männlich,K03241001,2725
2007,"dav. Hannover, Umland",4 - 6,männlich,K03241999,1222
2007,"Diepholz",4 - 6,männlich,K03251,285
2007,"Hameln-Pyrmont",4 - 6,männlich,K03252,246
2007,"Hildesheim",4 - 6,männlich,K03254,495
2007,"Holzminden",4 - 6,männlich,K03255,89
2007,"Nienburg (Weser)",4 - 6,männlich,K03256,137
2007,"Schaumburg",4 - 6,männlich,K03257,208
2007,"Statistische Region Hannover",4 - 6,männlich,K032,5407
2007,"Celle",4 - 6,männlich,K03351,263
2007,"Cuxhaven",4 - 6,männlich,K03352,304
2007,"Harburg",4 - 6,männlich,K03353,340
2007,"Lüchow-Dannenberg",4 - 6,männlich,K03354,70
2007,"Lüneburg",4 - 6,männlich,K03355,274
2007,"Osterholz",4 - 6,männlich,K03356,109
2007,"Rotenburg (Wümme)",4 - 6,männlich,K03357,250
2007,"Heidekreis",4 - 6,männlich,K03358,202
2007,"Stade",4 - 6,männlich,K03359,330
2007,"Uelzen",4 - 6,männlich,K03360,109
2007,"Verden",4 - 6,männlich,K03361,220
2007,"Statistische Region Lüneburg",4 - 6,männlich,K033,2471
2007,"Delmenhorst, Stadt",4 - 6,männlich,K03401,153
2007,"Emden, Stadt",4 - 6,männlich,K03402,147
2007,"Oldenburg (Oldb), Stadt",4 - 6,männlich,K03403,449
2007,"Osnabrück, Stadt",4 - 6,männlich,K03404,608
2007,"Wilhelmshaven, Stadt",4 - 6,männlich,K03405,88
2007,"Ammerland",4 - 6,männlich,K03451,160
2007,"Aurich",4 - 6,männlich,K03452,228
2007,"Cloppenburg",4 - 6,männlich,K03453,385
2007,"Emsland",4 - 6,männlich,K03454,1013
2007,"Friesland",4 - 6,männlich,K03455,97
2007,"Grafschaft Bentheim",4 - 6,männlich,K03456,1223
2007,"Leer",4 - 6,männlich,K03457,335
2007,"Oldenburg",4 - 6,männlich,K03458,193
2007,"Osnabrück",4 - 6,männlich,K03459,598
2007,"Vechta",4 - 6,männlich,K03460,369
2007,"Wesermarsch",4 - 6,männlich,K03461,200
2007,"Wittmund",4 - 6,männlich,K03462,57
2007,"Statistische Region Weser-Ems",4 - 6,männlich,K034,6303
2007,"Niedersachsen",4 - 6,männlich,,17562
2006,"Braunschweig, Stadt",4 - 6,männlich,K03101,935
2006,"Salzgitter, Stadt",4 - 6,männlich,K03102,303
2006,"Wolfsburg, Stadt",4 - 6,männlich,K03103,388
2006,"Gifhorn",4 - 6,männlich,K03151,245
2006,"Goslar",4 - 6,männlich,K03153,401
2006,"Helmstedt",4 - 6,männlich,K03154,148
2006,"Northeim",4 - 6,männlich,K03155,200
2006,"Peine",4 - 6,männlich,K03157,218
2006,"Wolfenbüttel",4 - 6,männlich,K03158,211
2006,"Göttingen",4 - 6,männlich,K03159,912
2006,"Statistische Region Braunschweig",4 - 6,männlich,K031,3961
2006,"Region Hannover",4 - 6,männlich,K03241,4667
2006,"dav. Hannover, Lhst.",4 - 6,männlich,K03241001,3325
2006,"dav. Hannover, Umland",4 - 6,männlich,K03241999,1342
2006,"Diepholz",4 - 6,männlich,K03251,337
2006,"Hameln-Pyrmont",4 - 6,männlich,K03252,294
2006,"Hildesheim",4 - 6,männlich,K03254,611
2006,"Holzminden",4 - 6,männlich,K03255,98
2006,"Nienburg (Weser)",4 - 6,männlich,K03256,192
2006,"Schaumburg",4 - 6,männlich,K03257,249
2006,"Statistische Region Hannover",4 - 6,männlich,K032,6448
2006,"Celle",4 - 6,männlich,K03351,298
2006,"Cuxhaven",4 - 6,männlich,K03352,358
2006,"Harburg",4 - 6,männlich,K03353,411
2006,"Lüchow-Dannenberg",4 - 6,männlich,K03354,66
2006,"Lüneburg",4 - 6,männlich,K03355,340
2006,"Osterholz",4 - 6,männlich,K03356,152
2006,"Rotenburg (Wümme)",4 - 6,männlich,K03357,288
2006,"Heidekreis",4 - 6,männlich,K03358,252
2006,"Stade",4 - 6,männlich,K03359,368
2006,"Uelzen",4 - 6,männlich,K03360,161
2006,"Verden",4 - 6,männlich,K03361,249
2006,"Statistische Region Lüneburg",4 - 6,männlich,K033,2943
2006,"Delmenhorst, Stadt",4 - 6,männlich,K03401,231
2006,"Emden, Stadt",4 - 6,männlich,K03402,168
2006,"Oldenburg (Oldb), Stadt",4 - 6,männlich,K03403,504
2006,"Osnabrück, Stadt",4 - 6,männlich,K03404,753
2006,"Wilhelmshaven, Stadt",4 - 6,männlich,K03405,154
2006,"Ammerland",4 - 6,männlich,K03451,193
2006,"Aurich",4 - 6,männlich,K03452,291
2006,"Cloppenburg",4 - 6,männlich,K03453,414
2006,"Emsland",4 - 6,männlich,K03454,963
2006,"Friesland",4 - 6,männlich,K03455,119
2006,"Grafschaft Bentheim",4 - 6,männlich,K03456,1165
2006,"Leer",4 - 6,männlich,K03457,380
2006,"Oldenburg",4 - 6,männlich,K03458,259
2006,"Osnabrück",4 - 6,männlich,K03459,694
2006,"Vechta",4 - 6,männlich,K03460,449
2006,"Wesermarsch",4 - 6,männlich,K03461,284
2006,"Wittmund",4 - 6,männlich,K03462,49
2006,"Statistische Region Weser-Ems",4 - 6,männlich,K034,7070
2006,"Niedersachsen",4 - 6,männlich,,20422
2005,"Braunschweig, Stadt",4 - 6,männlich,K03101,909
2005,"Salzgitter, Stadt",4 - 6,männlich,K03102,316
2005,"Wolfsburg, Stadt",4 - 6,männlich,K03103,441
2005,"Gifhorn",4 - 6,männlich,K03151,254
2005,"Goslar",4 - 6,männlich,K03153,435
2005,"Helmstedt",4 - 6,männlich,K03154,149
2005,"Northeim",4 - 6,männlich,K03155,186
2005,"Peine",4 - 6,männlich,K03157,239
2005,"Wolfenbüttel",4 - 6,männlich,K03158,227
2005,"Göttingen",4 - 6,männlich,K03159,989
2005,"Statistische Region Braunschweig",4 - 6,männlich,K031,4145
2005,"Region Hannover",4 - 6,männlich,K03241,4624
2005,"dav. Hannover, Lhst.",4 - 6,männlich,K03241001,3246
2005,"dav. Hannover, Umland",4 - 6,männlich,K03241999,1378
2005,"Diepholz",4 - 6,männlich,K03251,321
2005,"Hameln-Pyrmont",4 - 6,männlich,K03252,336
2005,"Hildesheim",4 - 6,männlich,K03254,601
2005,"Holzminden",4 - 6,männlich,K03255,112
2005,"Nienburg (Weser)",4 - 6,männlich,K03256,224
2005,"Schaumburg",4 - 6,männlich,K03257,277
2005,"Statistische Region Hannover",4 - 6,männlich,K032,6495
2005,"Celle",4 - 6,männlich,K03351,255
2005,"Cuxhaven",4 - 6,männlich,K03352,321
2005,"Harburg",4 - 6,männlich,K03353,485
2005,"Lüchow-Dannenberg",4 - 6,männlich,K03354,47
2005,"Lüneburg",4 - 6,männlich,K03355,356
2005,"Osterholz",4 - 6,männlich,K03356,143
2005,"Rotenburg (Wümme)",4 - 6,männlich,K03357,304
2005,"Heidekreis",4 - 6,männlich,K03358,223
2005,"Stade",4 - 6,männlich,K03359,380
2005,"Uelzen",4 - 6,männlich,K03360,151
2005,"Verden",4 - 6,männlich,K03361,280
2005,"Statistische Region Lüneburg",4 - 6,männlich,K033,2945
2005,"Delmenhorst, Stadt",4 - 6,männlich,K03401,240
2005,"Emden, Stadt",4 - 6,männlich,K03402,144
2005,"Oldenburg (Oldb), Stadt",4 - 6,männlich,K03403,498
2005,"Osnabrück, Stadt",4 - 6,männlich,K03404,770
2005,"Wilhelmshaven, Stadt",4 - 6,männlich,K03405,179
2005,"Ammerland",4 - 6,männlich,K03451,184
2005,"Aurich",4 - 6,männlich,K03452,250
2005,"Cloppenburg",4 - 6,männlich,K03453,395
2005,"Emsland",4 - 6,männlich,K03454,692
2005,"Friesland",4 - 6,männlich,K03455,110
2005,"Grafschaft Bentheim",4 - 6,männlich,K03456,782
2005,"Leer",4 - 6,männlich,K03457,371
2005,"Oldenburg",4 - 6,männlich,K03458,248
2005,"Osnabrück",4 - 6,männlich,K03459,714
2005,"Vechta",4 - 6,männlich,K03460,455
2005,"Wesermarsch",4 - 6,männlich,K03461,245
2005,"Wittmund",4 - 6,männlich,K03462,55
2005,"Statistische Region Weser-Ems",4 - 6,männlich,K034,6332
2005,"Niedersachsen",4 - 6,männlich,,19917
2004,"Braunschweig, Stadt",4 - 6,männlich,K03101,903
2004,"Salzgitter, Stadt",4 - 6,männlich,K03102,369
2004,"Wolfsburg, Stadt",4 - 6,männlich,K03103,459
2004,"Gifhorn",4 - 6,männlich,K03151,299
2004,"Goslar",4 - 6,männlich,K03153,337
2004,"Helmstedt",4 - 6,männlich,K03154,150
2004,"Northeim",4 - 6,männlich,K03155,246
2004,"Peine",4 - 6,männlich,K03157,284
2004,"Wolfenbüttel",4 - 6,männlich,K03158,243
2004,"Göttingen",4 - 6,männlich,K03159,1005
2004,"Statistische Region Braunschweig",4 - 6,männlich,K031,4309
2004,"Region Hannover",4 - 6,männlich,K03241,4659
2004,"dav. Hannover, Lhst.",4 - 6,männlich,K03241001,3187
2004,"dav. Hannover, Umland",4 - 6,männlich,K03241999,1472
2004,"Diepholz",4 - 6,männlich,K03251,326
2004,"Hameln-Pyrmont",4 - 6,männlich,K03252,396
2004,"Hildesheim",4 - 6,männlich,K03254,590
2004,"Holzminden",4 - 6,männlich,K03255,129
2004,"Nienburg (Weser)",4 - 6,männlich,K03256,240
2004,"Schaumburg",4 - 6,männlich,K03257,320
2004,"Statistische Region Hannover",4 - 6,männlich,K032,6660
2004,"Celle",4 - 6,männlich,K03351,279
2004,"Cuxhaven",4 - 6,männlich,K03352,329
2004,"Harburg",4 - 6,männlich,K03353,514
2004,"Lüchow-Dannenberg",4 - 6,männlich,K03354,57
2004,"Lüneburg",4 - 6,männlich,K03355,291
2004,"Osterholz",4 - 6,männlich,K03356,138
2004,"Rotenburg (Wümme)",4 - 6,männlich,K03357,347
2004,"Heidekreis",4 - 6,männlich,K03358,226
2004,"Stade",4 - 6,männlich,K03359,338
2004,"Uelzen",4 - 6,männlich,K03360,113
2004,"Verden",4 - 6,männlich,K03361,289
2004,"Statistische Region Lüneburg",4 - 6,männlich,K033,2921
2004,"Delmenhorst, Stadt",4 - 6,männlich,K03401,204
2004,"Emden, Stadt",4 - 6,männlich,K03402,119
2004,"Oldenburg (Oldb), Stadt",4 - 6,männlich,K03403,474
2004,"Osnabrück, Stadt",4 - 6,männlich,K03404,681
2004,"Wilhelmshaven, Stadt",4 - 6,männlich,K03405,139
2004,"Ammerland",4 - 6,männlich,K03451,206
2004,"Aurich",4 - 6,männlich,K03452,273
2004,"Cloppenburg",4 - 6,männlich,K03453,360
2004,"Emsland",4 - 6,männlich,K03454,595
2004,"Friesland",4 - 6,männlich,K03455,111
2004,"Grafschaft Bentheim",4 - 6,männlich,K03456,488
2004,"Leer",4 - 6,männlich,K03457,319
2004,"Oldenburg",4 - 6,männlich,K03458,214
2004,"Osnabrück",4 - 6,männlich,K03459,666
2004,"Vechta",4 - 6,männlich,K03460,512
2004,"Wesermarsch",4 - 6,männlich,K03461,200
2004,"Wittmund",4 - 6,männlich,K03462,57
2004,"Statistische Region Weser-Ems",4 - 6,männlich,K034,5654
2004,"Niedersachsen",4 - 6,männlich,,19544
2020,"Braunschweig, Stadt",6 - 8,männlich,K03101,1745
2020,"Salzgitter, Stadt",6 - 8,männlich,K03102,980
2020,"Wolfsburg, Stadt",6 - 8,männlich,K03103,1180
2020,"Gifhorn",6 - 8,männlich,K03151,560
2020,"Goslar",6 - 8,männlich,K03153,620
2020,"Helmstedt",6 - 8,männlich,K03154,410
2020,"Northeim",6 - 8,männlich,K03155,415
2020,"Peine",6 - 8,männlich,K03157,555
2020,"Wolfenbüttel",6 - 8,männlich,K03158,400
2020,"Göttingen",6 - 8,männlich,K03159,1580
2020,"Statistische Region Braunschweig",6 - 8,männlich,K031,8445
2020,"Region Hannover",6 - 8,männlich,K03241,10475
2020,"dav. Hannover, Lhst.",6 - 8,männlich,K03241001,6720
2020,"dav. Hannover, Umland",6 - 8,männlich,K03241999,3755
2020,"Diepholz",6 - 8,männlich,K03251,1310
2020,"Hameln-Pyrmont",6 - 8,männlich,K03252,815
2020,"Hildesheim",6 - 8,männlich,K03254,1290
2020,"Holzminden",6 - 8,männlich,K03255,120
2020,"Nienburg (Weser)",6 - 8,männlich,K03256,480
2020,"Schaumburg",6 - 8,männlich,K03257,605
2020,"Statistische Region Hannover",6 - 8,männlich,K032,15095
2020,"Celle",6 - 8,männlich,K03351,770
2020,"Cuxhaven",6 - 8,männlich,K03352,675
2020,"Harburg",6 - 8,männlich,K03353,1350
2020,"Lüchow-Dannenberg",6 - 8,männlich,K03354,195
2020,"Lüneburg",6 - 8,männlich,K03355,820
2020,"Osterholz",6 - 8,männlich,K03356,355
2020,"Rotenburg (Wümme)",6 - 8,männlich,K03357,620
2020,"Heidekreis",6 - 8,männlich,K03358,705
2020,"Stade",6 - 8,männlich,K03359,1175
2020,"Uelzen",6 - 8,männlich,K03360,380
2020,"Verden",6 - 8,männlich,K03361,535
2020,"Statistische Region Lüneburg",6 - 8,männlich,K033,7580
2020,"Delmenhorst, Stadt",6 - 8,männlich,K03401,730
2020,"Emden, Stadt",6 - 8,männlich,K03402,455
2020,"Oldenburg (Oldb), Stadt",6 - 8,männlich,K03403,1040
2020,"Osnabrück, Stadt",6 - 8,männlich,K03404,1475
2020,"Wilhelmshaven, Stadt",6 - 8,männlich,K03405,470
2020,"Ammerland",6 - 8,männlich,K03451,480
2020,"Aurich",6 - 8,männlich,K03452,795
2020,"Cloppenburg",6 - 8,männlich,K03453,1390
2020,"Emsland",6 - 8,männlich,K03454,2410
2020,"Friesland",6 - 8,männlich,K03455,245
2020,"Grafschaft Bentheim",6 - 8,männlich,K03456,1040
2020,"Leer",6 - 8,männlich,K03457,850
2020,"Oldenburg",6 - 8,männlich,K03458,745
2020,"Osnabrück",6 - 8,männlich,K03459,1830
2020,"Vechta",6 - 8,männlich,K03460,1260
2020,"Wesermarsch",6 - 8,männlich,K03461,355
2020,"Wittmund",6 - 8,männlich,K03462,145
2020,"Statistische Region Weser-Ems",6 - 8,männlich,K034,15725
2020,"Niedersachsen",6 - 8,männlich,,46845
2019,"Braunschweig, Stadt",6 - 8,männlich,K03101,1360
2019,"Salzgitter, Stadt",6 - 8,männlich,K03102,565
2019,"Wolfsburg, Stadt",6 - 8,männlich,K03103,875
2019,"Gifhorn",6 - 8,männlich,K03151,430
2019,"Goslar",6 - 8,männlich,K03153,460
2019,"Helmstedt",6 - 8,männlich,K03154,270
2019,"Northeim",6 - 8,männlich,K03155,290
2019,"Peine",6 - 8,männlich,K03157,385
2019,"Wolfenbüttel",6 - 8,männlich,K03158,295
2019,"Göttingen",6 - 8,männlich,K03159,1150
2019,"Statistische Region Braunschweig",6 - 8,männlich,K031,6075
2019,"Region Hannover",6 - 8,männlich,K03241,8130
2019,"dav. Hannover, Lhst.",6 - 8,männlich,K03241001,5350
2019,"dav. Hannover, Umland",6 - 8,männlich,K03241999,2780
2019,"Diepholz",6 - 8,männlich,K03251,1045
2019,"Hameln-Pyrmont",6 - 8,männlich,K03252,515
2019,"Hildesheim",6 - 8,männlich,K03254,915
2019,"Holzminden",6 - 8,männlich,K03255,75
2019,"Nienburg (Weser)",6 - 8,männlich,K03256,370
2019,"Schaumburg",6 - 8,männlich,K03257,410
2019,"Statistische Region Hannover",6 - 8,männlich,K032,11460
2019,"Celle",6 - 8,männlich,K03351,520
2019,"Cuxhaven",6 - 8,männlich,K03352,505
2019,"Harburg",6 - 8,männlich,K03353,820
2019,"Lüchow-Dannenberg",6 - 8,männlich,K03354,140
2019,"Lüneburg",6 - 8,männlich,K03355,510
2019,"Osterholz",6 - 8,männlich,K03356,235
2019,"Rotenburg (Wümme)",6 - 8,männlich,K03357,430
2019,"Heidekreis",6 - 8,männlich,K03358,540
2019,"Stade",6 - 8,männlich,K03359,885
2019,"Uelzen",6 - 8,männlich,K03360,245
2019,"Verden",6 - 8,männlich,K03361,380
2019,"Statistische Region Lüneburg",6 - 8,männlich,K033,5210
2019,"Delmenhorst, Stadt",6 - 8,männlich,K03401,500
2019,"Emden, Stadt",6 - 8,männlich,K03402,340
2019,"Oldenburg (Oldb), Stadt",6 - 8,männlich,K03403,740
2019,"Osnabrück, Stadt",6 - 8,männlich,K03404,985
2019,"Wilhelmshaven, Stadt",6 - 8,männlich,K03405,320
2019,"Ammerland",6 - 8,männlich,K03451,410
2019,"Aurich",6 - 8,männlich,K03452,540
2019,"Cloppenburg",6 - 8,männlich,K03453,1060
2019,"Emsland",6 - 8,männlich,K03454,2105
2019,"Friesland",6 - 8,männlich,K03455,195
2019,"Grafschaft Bentheim",6 - 8,männlich,K03456,950
2019,"Leer",6 - 8,männlich,K03457,675
2019,"Oldenburg",6 - 8,männlich,K03458,610
2019,"Osnabrück",6 - 8,männlich,K03459,1400
2019,"Vechta",6 - 8,männlich,K03460,1050
2019,"Wesermarsch",6 - 8,männlich,K03461,255
2019,"Wittmund",6 - 8,männlich,K03462,105
2019,"Statistische Region Weser-Ems",6 - 8,männlich,K034,12240
2019,"Niedersachsen",6 - 8,männlich,,34985
2018,"Braunschweig, Stadt",6 - 8,männlich,K03101,1080
2018,"Salzgitter, Stadt",6 - 8,männlich,K03102,425
2018,"Wolfsburg, Stadt",6 - 8,männlich,K03103,620
2018,"Gifhorn",6 - 8,männlich,K03151,330
2018,"Goslar",6 - 8,männlich,K03153,350
2018,"Helmstedt",6 - 8,männlich,K03154,165
2018,"Northeim",6 - 8,männlich,K03155,215
2018,"Peine",6 - 8,männlich,K03157,310
2018,"Wolfenbüttel",6 - 8,männlich,K03158,205
2018,"Göttingen",6 - 8,männlich,K03159,805
2018,"Statistische Region Braunschweig",6 - 8,männlich,K031,4505
2018,"Region Hannover",6 - 8,männlich,K03241,6540
2018,"dav. Hannover, Lhst.",6 - 8,männlich,K03241001,4485
2018,"dav. Hannover, Umland",6 - 8,männlich,K03241999,2055
2018,"Diepholz",6 - 8,männlich,K03251,715
2018,"Hameln-Pyrmont",6 - 8,männlich,K03252,380
2018,"Hildesheim",6 - 8,männlich,K03254,725
2018,"Holzminden",6 - 8,männlich,K03255,95
2018,"Nienburg (Weser)",6 - 8,männlich,K03256,360
2018,"Schaumburg",6 - 8,männlich,K03257,330
2018,"Statistische Region Hannover",6 - 8,männlich,K032,9145
2018,"Celle",6 - 8,männlich,K03351,375
2018,"Cuxhaven",6 - 8,männlich,K03352,395
2018,"Harburg",6 - 8,männlich,K03353,575
2018,"Lüchow-Dannenberg",6 - 8,männlich,K03354,105
2018,"Lüneburg",6 - 8,männlich,K03355,340
2018,"Osterholz",6 - 8,männlich,K03356,200
2018,"Rotenburg (Wümme)",6 - 8,männlich,K03357,350
2018,"Heidekreis",6 - 8,männlich,K03358,455
2018,"Stade",6 - 8,männlich,K03359,830
2018,"Uelzen",6 - 8,männlich,K03360,175
2018,"Verden",6 - 8,männlich,K03361,295
2018,"Statistische Region Lüneburg",6 - 8,männlich,K033,4095
2018,"Delmenhorst, Stadt",6 - 8,männlich,K03401,400
2018,"Emden, Stadt",6 - 8,männlich,K03402,235
2018,"Oldenburg (Oldb), Stadt",6 - 8,männlich,K03403,600
2018,"Osnabrück, Stadt",6 - 8,männlich,K03404,800
2018,"Wilhelmshaven, Stadt",6 - 8,männlich,K03405,270
2018,"Ammerland",6 - 8,männlich,K03451,380
2018,"Aurich",6 - 8,männlich,K03452,350
2018,"Cloppenburg",6 - 8,männlich,K03453,1020
2018,"Emsland",6 - 8,männlich,K03454,1975
2018,"Friesland",6 - 8,männlich,K03455,135
2018,"Grafschaft Bentheim",6 - 8,männlich,K03456,860
2018,"Leer",6 - 8,männlich,K03457,545
2018,"Oldenburg",6 - 8,männlich,K03458,505
2018,"Osnabrück",6 - 8,männlich,K03459,1225
2018,"Vechta",6 - 8,männlich,K03460,970
2018,"Wesermarsch",6 - 8,männlich,K03461,190
2018,"Wittmund",6 - 8,männlich,K03462,95
2018,"Statistische Region Weser-Ems",6 - 8,männlich,K034,10550
2018,"Niedersachsen",6 - 8,männlich,,28295
2017,"Braunschweig, Stadt",6 - 8,männlich,K03101,800
2017,"Salzgitter, Stadt",6 - 8,männlich,K03102,310
2017,"Wolfsburg, Stadt",6 - 8,männlich,K03103,440
2017,"Gifhorn",6 - 8,männlich,K03151,235
2017,"Goslar",6 - 8,männlich,K03153,320
2017,"Helmstedt",6 - 8,männlich,K03154,140
2017,"Northeim",6 - 8,männlich,K03155,165
2017,"Peine",6 - 8,männlich,K03157,230
2017,"Wolfenbüttel",6 - 8,männlich,K03158,150
2017,"Göttingen",6 - 8,männlich,K03159,625
2017,"Statistische Region Braunschweig",6 - 8,männlich,K031,3415
2017,"Region Hannover",6 - 8,männlich,K03241,5125
2017,"dav. Hannover, Lhst.",6 - 8,männlich,K03241001,3665
2017,"dav. Hannover, Umland",6 - 8,männlich,K03241999,1460
2017,"Diepholz",6 - 8,männlich,K03251,480
2017,"Hameln-Pyrmont",6 - 8,männlich,K03252,325
2017,"Hildesheim",6 - 8,männlich,K03254,540
2017,"Holzminden",6 - 8,männlich,K03255,90
2017,"Nienburg (Weser)",6 - 8,männlich,K03256,265
2017,"Schaumburg",6 - 8,männlich,K03257,270
2017,"Statistische Region Hannover",6 - 8,männlich,K032,7090
2017,"Celle",6 - 8,männlich,K03351,300
2017,"Cuxhaven",6 - 8,männlich,K03352,310
2017,"Harburg",6 - 8,männlich,K03353,495
2017,"Lüchow-Dannenberg",6 - 8,männlich,K03354,55
2017,"Lüneburg",6 - 8,männlich,K03355,255
2017,"Osterholz",6 - 8,männlich,K03356,165
2017,"Rotenburg (Wümme)",6 - 8,männlich,K03357,290
2017,"Heidekreis",6 - 8,männlich,K03358,345
2017,"Stade",6 - 8,männlich,K03359,625
2017,"Uelzen",6 - 8,männlich,K03360,130
2017,"Verden",6 - 8,männlich,K03361,230
2017,"Statistische Region Lüneburg",6 - 8,männlich,K033,3200
2017,"Delmenhorst, Stadt",6 - 8,männlich,K03401,310
2017,"Emden, Stadt",6 - 8,männlich,K03402,150
2017,"Oldenburg (Oldb), Stadt",6 - 8,männlich,K03403,465
2017,"Osnabrück, Stadt",6 - 8,männlich,K03404,625
2017,"Wilhelmshaven, Stadt",6 - 8,männlich,K03405,190
2017,"Ammerland",6 - 8,männlich,K03451,250
2017,"Aurich",6 - 8,männlich,K03452,270
2017,"Cloppenburg",6 - 8,männlich,K03453,835
2017,"Emsland",6 - 8,männlich,K03454,1485
2017,"Friesland",6 - 8,männlich,K03455,90
2017,"Grafschaft Bentheim",6 - 8,männlich,K03456,700
2017,"Leer",6 - 8,männlich,K03457,415
2017,"Oldenburg",6 - 8,männlich,K03458,400
2017,"Osnabrück",6 - 8,männlich,K03459,950
2017,"Vechta",6 - 8,männlich,K03460,760
2017,"Wesermarsch",6 - 8,männlich,K03461,170
2017,"Wittmund",6 - 8,männlich,K03462,65
2017,"Statistische Region Weser-Ems",6 - 8,männlich,K034,8135
2017,"Niedersachsen",6 - 8,männlich,,21840
